region,state,line_code,factor,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,1999_percent_change,2000_percent_change,2001_percent_change,2002_percent_change,2003_percent_change,2004_percent_change,2005_percent_change,2006_percent_change,2007_percent_change,2008_percent_change,2009_percent_change,2010_percent_change,2011_percent_change,2012_percent_change,2013_percent_change,2014_percent_change,2015_percent_change,2016_percent_change,2017_percent_change,2018_percent_change,2019_percent_change,2020_percent_change,2021_percent_change,2022_percent_change
west,California,6,  Disposable personal income,816872.5,863253.7,932100.4,988772.1,1040694.4,1098063.6,1164414.7,1209975.6,1295546.9,1346007.1,1376342.8,1378288.7,1431825.6,1504645.4,1590509.7,1587112.7,1679406.9,1786764.4,1871763.1,1961488.7,2057748.6,2169277.3,2368785.6,2520230,2464043.4,0.056778995,0.079752569,0.060799995,0.052511898,0.055125885,0.060425553,0.039127727,0.070721509,0.038948957,0.022537548,0.001413819,0.038843023,0.05085801,0.057066137,-0.002135793,0.058152266,0.063925842,0.047571297,0.047936408,0.049074919,0.054199381,0.091969939,0.06393335,-0.022294235
west,California,7,  Personal consumption expenditures,722322,776324.7,844374.3,886833.1,924960.4,975445.5,1041764.2,1114921,1186034.5,1256410.5,1295036.3,1253678.5,1297976.1,1354341.6,1409173.4,1453927.1,1522216.3,1595724.1,1665899,1752123.2,1856117.3,1938018.7,1885028.5,2146539.4,2352361.6,0.07476264,0.087656106,0.050284335,0.042992644,0.054580823,0.067988114,0.070223953,0.063783443,0.059337228,0.030742978,-0.03193563,0.035334099,0.043425684,0.040485945,0.031758831,0.046968792,0.048289983,0.043976838,0.05175836,0.059353189,0.044125121,-0.027342461,0.138730475,0.095885591
west,California,8,  Real per capita personal income 4,,,,,,,,,,,43801,42404,43519,44858,46170,45839,47491,50074,51845,52604,53481,55915,60011,63271,59103,,,,,,,,,,,-0.031894249,0.026294689,0.03076817,0.029247849,-0.007169157,0.036039181,0.054389253,0.035367656,0.014639792,0.016671736,0.04551149,0.073254046,0.054323374,-0.065875362
west,California,9,  Real per capita PCE 5,,,,,,,,,,,35684,34480,35036,35407,35803,36158,36917,38039,39333,40066,41087,42618,40765,44965,46181,,,,,,,,,,,-0.033740612,0.01612529,0.010589108,0.011184229,0.00991537,0.020991205,0.030392502,0.034017719,0.018635751,0.025482953,0.037262394,-0.043479281,0.10302956,0.027043256
west,California,10,  Per capita personal income 6,28901,30529,33175,33915,34047,35191,36969,38737,41454,43070,43391,41660,43138,45509,47794,48076,50619,53817,55863,58214,60984,64174,70061,76991,77036,0.056330231,0.086671689,0.022305953,0.003892083,0.033600611,0.050524282,0.047823852,0.07013966,0.038982969,0.007452984,-0.039893065,0.035477676,0.054963142,0.050209849,0.005900322,0.052895416,0.063177858,0.038017727,0.042085101,0.047583056,0.052308802,0.091734971,0.098913804,0.000584484
west,California,11,  Per capita disposable personal income 7,24763,25769,27424,28677,29843,31148,32732,33772,35966,37131,37601,37290,38364,39963,41888,41448,43467,45854,47721,49754,52048,54852,59967,64385,63133,0.040625126,0.064224456,0.045689907,0.040659762,0.043728848,0.050853987,0.031773188,0.06496506,0.032391703,0.012657887,-0.008271057,0.028801287,0.0416797,0.048169557,-0.010504202,0.048711639,0.054915223,0.040716186,0.04260179,0.046106846,0.053873348,0.09325093,0.073673854,-0.019445523
west,California,12,  Per capita personal consumption expenditures (PCE) 8,21897,23174,24843,25721,26525,27670,29284,31119,32926,34659,35379,33919,34777,35971,37112,37970,39399,40952,42472,44443,46948,49004,47720,54838,60272,0.058318491,0.072020368,0.035341947,0.031258505,0.043166824,0.058330322,0.062662205,0.058067419,0.052633177,0.020773825,-0.041267419,0.025295557,0.034333036,0.031719997,0.023119207,0.037634975,0.039417244,0.037116624,0.046407045,0.056364332,0.043793133,-0.026201943,0.149161777,0.099091871
west,California,13,  Regional price parities (RPPs) 9,,,,,,,,,,,111.187,110.629,109.665,109.472,109.649,109.638,109.887,110.644,109.866,110.925,111.972,111.082,111.876,111.886,112.47,,,,,,,,,,,-0.005018572,-0.008713809,-0.001759905,0.001616852,-0.00010032,0.00227111,0.006888895,-0.007031561,0.009639015,0.00943881,-0.007948416,0.007147873,8.93847E-05,0.005219599
west,California,14,  Implicit regional price deflator 10,,,,,,,,,,,99.145,98.372,99.262,101.594,103.656,105.012,106.723,107.656,107.981,110.925,114.264,114.985,117.061,121.957,130.513,,,,,,,,,,,-0.007796661,0.00904729,0.023493381,0.020296474,0.013081732,0.016293376,0.008742258,0.003018875,0.027264056,0.03010142,0.006309949,0.018054529,0.041824348,0.070155875
west,California,15,  Total employment (number of jobs),18432865,18852334,19228895,19341458,19358251,19478732,19784214,20126936,20505244,20888508,20654365,19837727,19642544,19986185,20666919,21318697,21996861,22687175,23177961,23548874,24077466,24225068,23154091,23934549,25300974,0.022756582,0.019974238,0.005853847,0.000868239,0.006223754,0.015682848,0.017323003,0.018796105,0.018691024,-0.011209178,-0.039538277,-0.00983898,0.01749473,0.034060227,0.03153726,0.031810762,0.031382387,0.021632751,0.016002831,0.022446593,0.006130296,-0.044209453,0.033707132,0.057090067
west,Colorado,1,  Real GDP (millions of chained 2017 dollars) 1,,,,,,,,,,,,,,,,,,,,350209.1,365204.5,383596,380921.9,406961.5,416114.4,,,,,,,,,,,,,,,,,,,,0.042818419,0.050359456,-0.006971136,0.06835942,0.022490825
west,Colorado,2,  Real personal income (millions of constant (2017) dollars) 2,,,,,,,,,,,228236.2,220217.9,226621.4,233652,242375.6,251229.7,268506.2,279326.6,281611.3,295345.2,321261.3,331824.7,346297.8,373562.1,373023.8,,,,,,,,,,,-0.035131587,0.029078018,0.031023549,0.037335867,0.036530492,0.068767745,0.040298511,0.008179314,0.048768995,0.087748506,0.032881022,0.043616705,0.078730792,-0.001440992
west,Colorado,3,  Real PCE (millions of constant (2017) dollars) 3,,,,,,,,,,,188107.8,187581.5,193290.8,192643.3,194602.5,201435.1,210537.6,221798.9,231600.3,240861.8,255814.8,259882.2,252188.9,280496.6,292091.7,,,,,,,,,,,-0.002797864,0.03043637,-0.003349875,0.010170092,0.035110546,0.045188252,0.053488308,0.044190481,0.039989154,0.062081243,0.015899784,-0.029603028,0.112248001,0.041337756
west,Colorado,4,  Gross domestic product (GDP),,,,,,,,,,,,,,,,,,,,350209.1,373923.1,397701.6,397612.2,447051.7,491289,,,,,,,,,,,,,,,,,,,,0.067713832,0.063591952,-0.000224792,0.124341004,0.098953432
west,Colorado,5,  Personal income,122577.9,131712.8,146560.8,154066.7,154492.3,157405.3,163568.5,174247.8,188197,200611.2,210065.8,200170,206053.4,223873.9,236033,247816.7,268453.1,279696,283678.7,303366.7,328112.7,351373.2,375157.8,417967.7,442213,0.074523222,0.112730122,0.051213558,0.00276244,0.018855309,0.039154971,0.065289466,0.080053808,0.065963857,0.047128974,-0.047108097,0.029392017,0.086484863,0.054312271,0.049923951,0.083272838,0.041880314,0.014239388,0.069402461,0.081571247,0.0708918,0.067690421,0.114111715,0.058007592
west,Colorado,6,  Disposable personal income,105138.1,112452.8,124352.3,132523.8,136160.2,140456.1,145983.9,153717.8,164602.5,174261.5,183754.7,180175.7,184323.2,197828.9,208823.5,217662.1,235238.8,243622.7,246133.3,264253.1,288001.5,307696.4,330301.7,363127.6,378514.4,0.069572305,0.10581773,0.065712496,0.0274396,0.031550336,0.039356069,0.05297776,0.070809626,0.058680761,0.054476749,-0.019477053,0.023019197,0.07327184,0.055576309,0.042325696,0.08075223,0.035639954,0.010305279,0.073617832,0.089869901,0.068384713,0.073466248,0.099381565,0.042372984
west,Colorado,7,  Personal consumption expenditures,96805.1,106130.8,117037.5,123305.4,126789.8,132387.1,140464.2,148825.1,158054.6,167441.9,173274.1,170721.1,175992.9,184841.9,189763.8,198951,210765.5,222464.3,233801.6,247983.2,261807.9,275707,273942.3,314541.5,346723.2,0.096334801,0.102766586,0.05355463,0.028258292,0.044146296,0.061011231,0.059523352,0.062015749,0.059392767,0.034831186,-0.014733881,0.030879604,0.050280437,0.026627621,0.04841387,0.059383969,0.055506238,0.050962334,0.060656557,0.055748535,0.053088925,-0.006400635,0.148203472,0.102313049
west,Colorado,8,  Real per capita personal income 4,,,,,,,,,,,46677,44290,44902,45642,46712,47730,50254,51326,50932,52739,56587,57850,59863,64282,63875,,,,,,,,,,,-0.051138676,0.013818018,0.016480335,0.02344332,0.021793115,0.052880788,0.021331635,-0.007676421,0.035478677,0.072963082,0.022319614,0.034796889,0.073818552,-0.006331477
west,Colorado,9,  Real per capita PCE 5,,,,,,,,,,,38470,37726,38298,37632,37505,38270,39404,40755,41887,43010,45060,45308,43595,48267,50016,,,,,,,,,,,-0.019339745,0.015161957,-0.017389942,-0.003374787,0.02039728,0.029631565,0.034285859,0.027775733,0.026810228,0.047663334,0.005503773,-0.037807893,0.107168253,0.036235938
west,Colorado,10,  Per capita personal income 6,29776,31167,33872,34812,34405,34757,35753,37619,39869,41760,42961,40258,40827,43732,45490,47082,50244,51394,51306,54171,57794,61258,64852,71923,75722,0.046715476,0.086790516,0.027751535,-0.011691371,0.010231071,0.028656098,0.052191424,0.059810202,0.047430334,0.028759579,-0.06291753,0.014133837,0.071153893,0.040199396,0.034996703,0.067159424,0.022888305,-0.001712262,0.055841422,0.066880803,0.059937018,0.058669888,0.109032875,0.052820377
west,Colorado,11,  Per capita disposable personal income 7,25540,26610,28739,29944,30322,31014,31909,33187,34870,36275,37580,36237,36521,38645,40246,41353,44028,44766,44515,47187,50729,53644,57098,62487,64815,0.041895067,0.080007516,0.041929086,0.012623564,0.022821714,0.028857935,0.040051396,0.050712628,0.040292515,0.03597519,-0.035737094,0.007837293,0.05815832,0.041428387,0.027505839,0.064686963,0.016762061,-0.005606934,0.060024711,0.075063047,0.057462201,0.064387443,0.09438159,0.037255749
west,Colorado,12,  Per capita personal consumption expenditures (PCE) 8,23516,25114,27049,27861,28236,29233,30702,32131,33483,34856,35436,34335,34871,36108,36572,37798,39447,40878,42285,44281,46115,48067,47355,54126,59371,0.067953734,0.077048658,0.030019594,0.013459675,0.035309534,0.050251428,0.046544199,0.042077744,0.041005884,0.01663989,-0.031070098,0.015610893,0.035473603,0.012850338,0.033522914,0.043626647,0.036276523,0.034419492,0.0472035,0.041417312,0.04232896,-0.014812657,0.142983845,0.096903521
west,Colorado,13,  Regional price parities (RPPs) 9,,,,,,,,,,,103.302,102.351,100.594,103.391,103.152,103.118,103.076,103.084,102.713,102.957,100.29,102.488,103.814,102.877,102.293,,,,,,,,,,,-0.009206017,-0.017166418,0.027804839,-0.002311613,-0.000329611,-0.0004073,7.76126E-05,-0.003599007,0.002375551,-0.025904018,0.021916442,0.0129381,-0.009025758,-0.005676682
west,Colorado,14,  Implicit regional price deflator 10,,,,,,,,,,,92.114,91.012,91.051,95.95,97.514,98.767,100.108,100.3,100.95,102.957,102.343,106.089,108.626,112.137,118.704,,,,,,,,,,,-0.011963437,0.000428515,0.05380501,0.016300156,0.012849437,0.013577409,0.001917929,0.006480558,0.019881129,-0.005963655,0.036602406,0.023913884,0.032321912,0.058562294
west,Colorado,15,  Total employment (number of jobs),2732491,2808435,2918002,2941583,2916933,2908611,2958370,3036659,3109365,3217965,3251120,3164474,3143662,3204104,3262912,3357156,3467715,3574253,3666709,3760708,3857981,3894748,3821481,3988907,4187944,0.027792955,0.039013543,0.008081214,-0.008379842,-0.002852997,0.017107478,0.026463559,0.023942761,0.034926745,0.010303095,-0.026651123,-0.006576764,0.019226622,0.018353961,0.028883402,0.032932339,0.030722825,0.025867223,0.025635795,0.025865608,0.009530114,-0.018811743,0.04381181,0.049897629
west,Idaho,1,  Real GDP (millions of chained 2017 dollars) 1,,,,,,,,,,,,,,,,,,,,72935.1,77652.1,81261.3,82818.6,87992.9,91683.7,,,,,,,,,,,,,,,,,,,,0.064673936,0.046479104,0.019164104,0.062477511,0.041944293
west,Idaho,2,  Real personal income (millions of constant (2017) dollars) 2,,,,,,,,,,,59275,57571.7,59590.2,60845.2,63129.5,64489.2,67002.8,70479.1,73782.4,75774,81948.1,86931.3,96754.7,103498.3,103153.9,,,,,,,,,,,-0.028735555,0.035060629,0.02106051,0.037542814,0.021538267,0.038977069,0.051882906,0.046869214,0.026992887,0.081480455,0.060809219,0.113001876,0.069697906,-0.003327591
west,Idaho,3,  Real PCE (millions of constant (2017) dollars) 3,,,,,,,,,,,49442,48183.2,49559.3,49859.5,50888.1,52668.7,54370,55388.2,58656.8,60018.5,64208.9,65465.7,67362.1,75597.2,79171.4,,,,,,,,,,,-0.025460135,0.028559747,0.00605739,0.02062997,0.034990499,0.032301917,0.018727239,0.059012569,0.0232147,0.069818473,0.019573611,0.028967841,0.122251236,0.047279529
west,Idaho,4,  Gross domestic product (GDP),,,,,,,,,,,,,,,,,,,,72935.1,79072.4,84550.2,88187.7,98792.8,110871.1,,,,,,,,,,,,,,,,,,,,0.084147413,0.069275752,0.043021779,0.120255999,0.12225891
west,Idaho,5,  Personal income,28498.1,30180.1,32667,34059.4,35213.9,36454.9,39386.7,41724.7,45887.7,48853.5,50157.4,48498.8,50201.9,53076.5,55719.8,57790.6,60897,64564.3,67294.1,71472.6,76529.6,83019.4,91888.5,103114,109775.9,0.059021479,0.08240198,0.042624055,0.033896663,0.035241765,0.080422659,0.059360139,0.099773036,0.064631699,0.026690002,-0.033067902,0.035116333,0.057260781,0.049801701,0.037164527,0.053752686,0.060221357,0.042280331,0.062093111,0.070754387,0.084801175,0.106831656,0.122164362,0.064607134
west,Idaho,6,  Disposable personal income,25221.8,26588.4,28607.7,30013.8,31885.1,33232.1,35912,37401.4,40807.5,43427.9,45030.1,44632.5,46203.4,48406.4,50778,52301.8,55056.4,58068.7,60326.5,64179.3,69122.7,74688.7,82333.3,91551.3,96354.6,0.054183286,0.075946653,0.049151103,0.062347987,0.042245438,0.080641909,0.041473602,0.091068784,0.064213686,0.036893334,-0.00882965,0.035196326,0.047680474,0.048993522,0.030009059,0.052667403,0.054712985,0.038881532,0.063865797,0.077024835,0.080523475,0.102352832,0.111959559,0.052465667
west,Idaho,7,  Personal consumption expenditures,22579.8,24178.3,26126.5,27315.3,28411.8,30199.6,32418.9,35258.5,38332.4,41044.6,41871.2,40641.4,41809.5,43554.9,44975.4,47257.8,49478.7,50824.9,53613.5,56744.1,60086.6,62636.7,64146.6,75485,84364.2,0.070793364,0.080576385,0.045501694,0.040142338,0.06292456,0.073487728,0.087590881,0.087181814,0.070754766,0.020139068,-0.029371024,0.028741628,0.041746493,0.032614011,0.050747742,0.046995417,0.027207667,0.054866807,0.058392009,0.058904802,0.042440411,0.024105676,0.176757615,0.117628668
west,Idaho,8,  Real per capita personal income 4,,,,,,,,,,,38633,37037,37925,38351,39456,39856,40851,42395,43501,43698,46334,48080,52322,54349,53199,,,,,,,,,,,-0.041311832,0.023976024,0.011232696,0.028812808,0.010137875,0.024964874,0.037795892,0.026087982,0.004528632,0.060323127,0.037682911,0.088227953,0.038740874,-0.021159543
west,Idaho,9,  Real per capita PCE 5,,,,,,,,,,,32224,30997,31541,31427,31805,32551,33149,33318,34584,34612,36304,36208,36428,39698,40830,,,,,,,,,,,-0.03807721,0.017550085,-0.003614343,0.012027874,0.023455432,0.018371171,0.005098193,0.037997479,0.000809623,0.04888478,-0.002644337,0.006076005,0.089766114,0.02851529
west,Idaho,10,  Per capita personal income 6,22756,23658,25139,25803,26272,26739,28299,29214,31244,32459,32690,31200,31950,33454,34825,35716,37128,38838,39676,41218,43270,45917,49691,54148,56614,0.039637898,0.062600389,0.026413143,0.018176181,0.017775579,0.058341748,0.032333298,0.069487232,0.038887466,0.00711667,-0.045579688,0.024038462,0.047073552,0.040981646,0.025585068,0.039534102,0.046056884,0.021576806,0.038864805,0.049784075,0.061174024,0.082191781,0.089694311,0.045541848
west,Idaho,11,  Per capita disposable personal income 7,20140,20843,22016,22738,23788,24375,25803,26187,27785,28854,29349,28713,29405,30511,31736,32324,33567,34930,35568,37012,39082,41309,44524,48076,49692,0.03490566,0.056277887,0.032794331,0.046178204,0.024676307,0.058584615,0.01488199,0.061022645,0.038473997,0.017155334,-0.021670244,0.024100582,0.037612651,0.040149454,0.018527855,0.038454399,0.040605356,0.018265102,0.040598291,0.055927807,0.056982754,0.077828076,0.079777199,0.033613445
west,Idaho,12,  Per capita personal consumption expenditures (PCE) 8,18030,18953,20106,20694,21197,22151,23293,24687,26100,27270,27290,26145,26609,27453,28109,29207,30167,30573,31610,32724,33973,34643,34689,39639,43508,0.051192457,0.060834696,0.029245001,0.024306562,0.045006369,0.051555235,0.059846306,0.057236602,0.044827586,0.000733407,-0.041956761,0.017747179,0.031718591,0.023895385,0.039062222,0.032868833,0.013458415,0.033918817,0.035242012,0.038167706,0.019721544,0.00132783,0.142696532,0.097605893
west,Idaho,13,  Regional price parities (RPPs) 9,,,,,,,,,,,94.973,94.857,93.204,94.129,93.491,93.679,93.701,94.308,92.998,94.544,91.703,92.431,91.008,91.606,91.827,,,,,,,,,,,-0.0012214,-0.017426231,0.009924467,-0.006777932,0.002010889,0.000234845,0.006478053,-0.013890656,0.016624013,-0.030049501,0.007938672,-0.015395268,0.006570851,0.002412506
west,Idaho,14,  Implicit regional price deflator 10,,,,,,,,,,,84.688,84.348,84.363,87.355,88.381,89.727,91.004,91.761,91.402,94.544,93.58,95.679,95.227,99.852,106.559,,,,,,,,,,,-0.004014736,0.000177835,0.035465785,0.011745178,0.015229518,0.014232059,0.008318316,-0.003912337,0.034375615,-0.010196311,0.022430006,-0.00472413,0.048568158,0.067169411
west,Idaho,15,  Total employment (number of jobs),732684,747188,776910,783399,791317,800916,825332,861531,899836,929492,921093,880489,868683,878537,883162,903016,925548,949392,976719,1007831,1041387,1063687,1077864,1137618,1190624,0.01979571,0.039778476,0.008352319,0.010107238,0.01213041,0.030485095,0.043859925,0.044461546,0.032957117,-0.009036119,-0.044082411,-0.013408458,0.011343609,0.005264434,0.022480587,0.024951939,0.025762035,0.028783685,0.031853583,0.033295265,0.021413749,0.013328169,0.055437421,0.046593848
west,Montana,1,  Real GDP (millions of chained 2017 dollars) 1,,,,,,,,,,,,,,,,,,,,48470.5,49455,50318.9,50159.6,52952,53983.4,,,,,,,,,,,,,,,,,,,,0.020311323,0.017468406,-0.003165808,0.0556703,0.019478018
west,Montana,2,  Real personal income (millions of constant (2017) dollars) 2,,,,,,,,,,,41419.1,40981.4,42683.6,43600.1,45954.1,45904.9,46473.6,48308.3,49190,51054.6,53527,54833.7,60683.1,64939.4,65459.2,,,,,,,,,,,-0.010567588,0.041535916,0.021471947,0.053990702,-0.001070634,0.012388656,0.039478327,0.018251522,0.037906078,0.048426586,0.024411979,0.106675275,0.070139792,0.008004386
west,Montana,3,  Real PCE (millions of constant (2017) dollars) 3,,,,,,,,,,,37809.2,37375.3,39218.6,39343.7,40246.6,41230.7,41616.4,42544.1,43482.3,44550.7,47042,46913.6,47545.7,53323.4,55649.1,,,,,,,,,,,-0.011476043,0.049318668,0.003189813,0.022949036,0.024451755,0.00935468,0.022291693,0.022052411,0.024570917,0.055920558,-0.002729476,0.013473705,0.121518876,0.043614998
west,Montana,4,  Gross domestic product (GDP),,,,,,,,,,,,,,,,,,,,48470.5,51152.1,52772.5,53130.7,59996.7,67071.9,,,,,,,,,,,,,,,,,,,,0.055324373,0.031678074,0.006787626,0.129228487,0.117926486
west,Montana,5,  Personal income,19125.7,19496.9,20770.5,21685.2,22350.3,24015.2,26072.2,28052,30362.7,32646.8,34730.5,33926.6,35670.9,38082.7,40436.9,40786,42901.4,44583.3,45283.3,48003.3,50352,53393,58208.8,64542.1,68477,0.01940844,0.065323205,0.04403842,0.030670688,0.07449117,0.085654086,0.075935287,0.082372023,0.07522717,0.063825551,-0.023146802,0.051413935,0.067612536,0.061818096,0.008633204,0.051865836,0.039203849,0.015700946,0.060066294,0.048927886,0.06039482,0.090195344,0.108803136,0.060966408
west,Montana,6,  Disposable personal income,16972.2,17238.1,18325.6,19144,20104.2,21811.7,23740.4,25281.7,27200.6,29025.1,31061.4,30970.9,32645.7,34492,36490.9,36524.1,38238.4,39654.4,40348.9,42890.2,45194.2,47628.4,51935.5,56719,59312.3,0.015666796,0.063086999,0.044658838,0.050156707,0.084932502,0.08842502,0.064923085,0.07590075,0.067075726,0.07015652,-0.002913584,0.054076569,0.056555687,0.057952569,0.000909816,0.046936133,0.037030838,0.017513819,0.06298313,0.053718565,0.053860894,0.090431339,0.09210463,0.045721892
west,Montana,7,  Personal consumption expenditures,17017.7,18108.6,19352,20345,21486,22804.2,24453.1,26254.8,28153,30156.1,31729.6,30980.6,32820.8,34413.4,35462,36679.6,38466.9,39329.3,40114.9,41986.4,44342.6,45766.4,45730,53115.7,58290.9,0.064103845,0.068663508,0.051312526,0.056082576,0.061351578,0.072306856,0.07367982,0.072299161,0.071150499,0.052178498,-0.023605718,0.059398462,0.048524107,0.030470689,0.034335345,0.048727358,0.022419275,0.01997493,0.046653488,0.056118172,0.032109078,-0.000795343,0.16150667,0.097432586
